,avg 00-01 UTC,avg 01-02 UTC,avg 02-03 UTC,avg 03-04 UTC,avg 04-05 UTC,avg 05-06 UTC,avg 06-07 UTC,avg 07-08 UTC,avg 08-09 UTC,avg 09-10 UTC,avg 10-11 UTC,avg 11-12 UTC,avg 12-13 UTC,avg 13-14 UTC,avg 14-15 UTC,avg 15-16 UTC,avg 16-17 UTC,avg 17-18 UTC,avg 18-19 UTC,avg 19-20 UTC,avg 20-21 UTC
221,1015.33133,672.4612029,593.9089408,421.273396,831.974745,631.6147247,682.0534362,664.4585446,700.6514066,665.7588622,1108.271519,1189.644728,1037.320981,1190.843225,,646.2223881,713.0052862,947.5579255,798.1902598,,
222,1010.084589,671.3040001,594.8775983,421.3124525,832.596759,630.626316,679.5975623,660.017183,701.1330383,660.0150092,1113.760662,1203.550683,1029.980752,1186.062747,,648.0004256,714.6559846,948.4509222,,,
223,1003.32985,671.0409114,595.8325497,421.4624419,828.9767476,629.7848095,676.590251,657.3615781,702.4515096,656.0357452,1122.425276,1219.203488,1025.026353,1182.177146,,649.0239929,717.1201186,952.4959696,,,
224,997.859359,671.6978856,595.1378541,421.5645136,823.0871715,627.6005658,674.6136075,657.883134,704.9552148,654.55358,1131.852417,1232.969381,1023.892674,1179.409319,,649.5424786,718.4913072,958.0607425,,,
225,995.5318222,674.7116443,593.0101871,421.6579436,819.5469233,624.3360953,673.9748547,661.7036685,709.1919627,654.7716126,1138.390592,1242.742346,1023.926499,1177.640008,,649.9171124,720.0972328,964.4311015,,,
226,996.4581586,676.9393108,588.8310019,420.9587449,819.9920455,619.3040402,674.0930421,667.3113599,714.3269765,655.9961506,1142.441372,1248.685961,1027.515061,1176.517077,,650.0380591,721.3455609,971.3376108,,,
227,1001.444401,675.6213349,584.0995061,418.8181302,822.1731622,613.1057758,675.9597687,672.946901,719.368772,657.7724732,1142.41082,1250.009001,1030.500918,1175.921049,,650.1022125,721.9506201,979.3260863,,,
228,1005.896316,671.5114227,579.8070747,415.541082,825.3882783,606.4873091,676.9221663,677.5480813,722.0150912,658.1401572,1143.715861,1248.312553,1035.627378,1175.658511,,650.1141337,722.3750304,988.3666647,,,
229,1006.869443,666.0787786,576.0221978,412.0014265,826.1619133,599.8381854,678.0238751,680.1291351,722.8844219,656.726518,1149.179365,1249.433813,1039.32217,1175.580957,,,722.1348661,995.9378024,,,
230,1006.154016,660.3196707,572.8240003,409.1752613,828.3957043,593.3664889,677.6864603,682.3182958,721.7212434,655.2897693,1156.258083,1255.136429,1043.952795,1175.56929,,,722.1095575,1001.467263,,,
231,1005.005121,656.079104,570.1485782,406.8150501,833.2273011,587.0396106,677.2075391,684.1937091,718.8703719,653.5838532,1159.322987,1262.548232,1049.506103,,,,720.8468133,1005.15191,,,
232,1001.412805,653.3028354,568.6125018,405.1289558,840.3282856,580.8743332,675.6135225,685.4376566,715.7507941,650.8485681,1160.024093,1267.360859,1055.699788,,,,718.6301885,1008.100915,,,
233,998.8237828,651.9062113,568.5898899,403.7440381,848.204843,574.8010124,674.0162763,686.9454521,712.5712334,647.6279339,1160.783337,1268.226,1063.852902,,,,716.4374178,1010.229446,,,
234,998.7343809,649.8030757,569.5874428,402.5167688,854.3803328,569.059939,670.7913421,686.0230036,709.8318854,644.0439708,1160.811612,1267.312417,1073.075642,,,,714.6324311,1011.090839,,,
235,1002.938043,646.1628444,570.2057387,400.9078204,857.7340608,563.5193609,667.3042129,683.1705463,707.2706461,639.3415615,1158.610692,1266.449359,1082.007957,,,,713.1596841,1011.082395,,,
236,1007.346976,641.3129386,569.9665894,399.5289914,860.7496412,558.2063679,664.0706568,678.8213608,703.4639054,634.2262984,1156.767039,1264.585515,1089.745719,,,,711.6694297,1010.679291,,,
237,1008.521733,635.4141507,568.417999,398.2469565,863.0452056,553.9668569,662.1892331,673.5537549,699.4182917,629.7734294,1155.094483,1263.484848,1094.36821,,,,710.5807307,1010.438986,,,
238,1007.880341,629.1507949,565.483401,396.6125772,866.1670156,550.6790607,660.8882675,668.4020832,695.0667793,625.3321021,1152.018619,1265.800976,1098.382977,,,,709.7306353,1010.255778,,,
239,1006.647834,623.1628916,562.4449561,394.5968421,865.9380161,548.1514175,660.1252263,663.748751,691.5638449,620.8857528,1144.322678,1272.017935,1101.623788,,,,708.9912721,1010.169048,,,
240,1001.062435,618.2649488,558.7719649,392.8603022,863.0273425,545.2102296,658.5835124,660.7011177,688.410991,616.2547262,1133.441424,1284.611452,1101.748128,,,,708.541222,1010.123251,,,
241,993.1203553,615.4651641,555.7179091,391.8843825,856.3153824,542.2321132,656.3858263,657.8322554,685.2380846,611.9836739,1121.427579,1302.30265,1098.127886,,,,708.3458918,1010.090639,,,
242,983.4749853,615.2911311,552.6497675,392.0682662,847.57316,538.2814711,654.2557193,654.1106311,681.2254488,607.8656077,1109.943684,1321.211394,1092.373082,,,,708.2518659,1010.082012,,,
243,974.1632207,617.3814009,550.4820943,392.9447959,839.0022943,535.0326096,652.2127822,650.633099,676.6265882,604.6014067,1100.321502,1336.847121,1087.433433,,,,708.1799339,1010.071902,,,
244,966.7576765,619.8032171,548.5730912,394.1932946,831.8881618,533.1778007,650.719065,645.9661765,671.2575564,603.0431312,1093.149799,1346.531033,1084.986087,,,,708.1306951,,,,
245,964.2922643,620.5969698,546.5819025,395.7977878,827.4866695,533.3231933,648.7539784,641.4129906,665.4979338,603.2234885,1090.420551,1350.809773,1087.490085,,,,708.1158584,,,,
246,966.6733393,621.09439,543.8231407,396.7670711,825.2773846,535.844122,645.9166017,638.1401323,659.7590155,605.1245839,1092.64509,1347.91471,1094.031586,,,,,,,,
247,975.8595497,621.1843098,540.1107402,396.9569664,821.9829988,540.395564,641.9441146,636.0204289,654.041813,608.4636089,1096.027104,1338.810495,1101.693165,,,,,,,,
248,987.6221496,620.4379186,536.0090274,396.2401683,816.8111858,544.8441667,638.0278944,634.8976706,648.8197646,612.1586978,1097.061574,1326.277388,1109.352615,,,,,,,,
249,997.67794,619.3469279,531.3580033,394.0188256,809.1369617,550.5214127,635.3607324,635.3307545,643.4855446,615.735786,1097.085418,1312.465221,1115.026063,,,,,,,,
250,1001.787431,617.8575049,527.6811318,390.66212,800.3054883,555.9371161,634.8508544,635.78289,638.2149476,618.0365691,1096.813534,1298.901477,1118.875356,,,,,,,,
251,998.8164348,616.91128,524.7760746,386.8525589,791.7042416,560.4362832,636.0976241,636.6983708,632.8810652,619.2316066,1098.391485,1287.847047,1120.919928,,,,,,,,
252,992.3447405,616.7388962,522.0974633,383.2842279,784.050605,563.8931423,638.5209845,637.8707377,627.2101906,619.8943225,1101.600539,1281.527145,1124.0579,,,,,,,,
253,984.8632429,617.7129601,519.5836483,380.7289002,778.4268011,565.7633226,639.2479566,637.5817344,621.7508824,621.1227737,1107.435703,1279.076949,1128.457329,,,,,,,,
254,979.3164087,619.3683846,517.4704838,378.8697681,774.4736635,566.797805,639.1886886,635.7794956,616.5480052,622.2741988,1114.095653,1277.280553,1134.388705,,,,,,,,
255,975.7033104,620.7783816,514.7418527,378.3087957,770.7389122,566.4635328,638.1683061,632.479581,612.8510813,623.9534118,1118.447598,1278.386327,1144.334399,,,,,,,,
256,972.832836,622.9875131,511.8495755,378.0708817,767.1389557,565.8531657,637.8235808,628.0011484,610.8731833,624.9303664,1121.039337,1285.743872,1155.942508,,,,,,,,
257,969.3118721,625.1297915,508.5874537,377.6933058,761.768506,565.2429373,638.5255822,623.7293743,610.8007632,625.5789809,1122.091091,1295.259841,1168.854123,,,,,,,,
258,965.640966,626.372257,505.6889871,376.7849234,756.7704827,565.0626687,639.3388216,621.0712241,611.774907,625.9855737,1124.711582,1300.225219,1179.678893,,,,,,,,
259,961.1817596,625.3999155,503.7805872,374.5364527,753.5281711,564.3673481,639.4628714,620.440764,613.0082915,625.739434,1129.789778,1298.55381,1186.211245,,,,,,,,
260,958.0943963,622.1005349,502.6534468,371.7448791,751.5984431,561.9275443,638.4762988,622.3805003,614.2151175,625.126589,1136.586638,1295.975241,1188.35647,,,,,,,,
261,955.2837083,617.0950347,502.7395491,368.4521897,748.5518935,558.4655447,636.9996325,626.1223856,614.2325616,625.5020838,1141.753267,1297.315279,1189.291567,,,,,,,,
262,951.5992366,611.4676422,502.1537777,364.8875033,744.5247789,554.0107434,635.6937712,630.3045711,612.4785743,626.428764,1144.668285,1303.104191,1190.096383,,,,,,,,
263,945.8137528,606.1424596,500.9863363,361.4419137,738.1559309,548.7455569,635.0448848,634.2058947,609.2811552,628.6233827,1147.000804,1308.470821,1192.756979,,,,,,,,
264,938.6829959,601.53511,498.2270633,358.4322105,731.4845435,543.5102846,635.2978703,636.8755027,604.9097782,632.0889574,1150.872099,1310.306583,1197.004387,,,,,,,,
265,932.0578779,597.8781638,494.6775096,355.6312955,726.1980849,539.1451244,635.0429571,638.5508964,599.6313043,636.040007,1156.71212,1309.546582,1202.897234,,,,,,,,
266,929.0991998,593.7673278,490.7743614,353.344606,724.1805084,535.8647124,633.7150846,638.3174397,593.6492713,639.2467073,1164.300008,1308.493326,1211.235711,,,,,,,,
267,929.9849839,589.0892832,487.1251546,352.0279359,726.194698,534.7347055,630.2120518,636.4209741,587.5113038,641.2456312,1169.458845,1305.407695,1221.436482,,,,,,,,
268,932.4939115,583.7680645,484.7553567,351.0432794,729.3528481,535.1587423,625.336673,632.6370356,581.3820329,641.7964143,1171.055387,1302.472155,1231.429796,,,,,,,,
269,932.7531293,578.5688223,483.1983999,351.1538255,731.403707,537.3485049,619.910019,627.4631791,575.3049509,640.7774656,1168.499672,1299.898401,1241.22786,,,,,,,,
270,928.927658,573.6475374,482.7488127,351.5623115,732.3249466,540.4372831,614.9700836,621.5186577,569.2612813,638.7772294,1163.505249,1300.357487,1250.064821,,,,,,,,
271,921.8387777,569.3806683,483.4954265,351.7732908,732.1682674,543.3053776,611.6145836,615.2939319,563.6427541,636.9710123,1156.997973,1304.288516,1253.551418,,,,,,,,
272,914.1214591,564.6579005,484.9943958,352.1091865,731.3093887,546.4613286,609.8434811,609.279948,558.3929188,634.878422,1153.566618,1313.419302,1252.625445,,,,,,,,
273,909.3786988,560.1966291,487.1627763,351.4150318,731.4233928,548.2962001,609.4850389,603.7582262,554.4549477,631.5678552,1151.956065,1327.447258,1250.539027,,,,,,,,
274,908.2284025,555.9575159,490.296826,350.1255593,730.3594221,550.2156523,609.7439987,598.9814938,551.1904677,627.2701907,1153.603302,1342.162395,1249.055169,,,,,,,,
275,909.8692875,551.9430978,493.8159181,348.444984,728.1934622,551.3857749,608.8866811,595.2181562,548.421209,622.6460106,1155.647936,1351.362955,1251.109529,,,,,,,,
276,911.869939,548.623515,496.8777477,345.8587469,727.0764985,553.0717369,606.354725,592.8724378,546.1218584,617.3418618,1156.91925,1355.960461,1258.845218,,,,,,,,
277,912.5906382,546.7105179,500.5751786,342.6211866,726.0932561,553.8143679,603.1953231,591.2139063,544.3836365,612.6722196,1158.485519,1356.808497,1270.392476,,,,,,,,
278,913.311129,545.6792157,503.9607728,338.9471355,724.3604225,554.6964667,600.2590779,590.2685499,543.5530927,609.521105,1162.156417,1357.064222,1284.710002,,,,,,,,
279,914.4164513,545.3808806,506.9276789,335.2144838,723.6795779,554.6655935,596.9810659,589.0861281,543.2674348,608.6375562,1168.84686,1355.654712,1300.930079,,,,,,,,
280,917.8764191,544.3134754,510.0725927,331.4538166,722.3536077,553.9886032,593.8696695,587.9383267,544.5987468,609.9801837,1178.416564,1353.731074,1316.849604,,,,,,,,
281,923.8470755,542.8897238,512.1853406,327.7400865,719.4465022,553.0241022,590.485731,585.8216141,546.0408833,613.6150787,1188.537762,1353.200378,1331.274833,,,,,,,,
282,932.622849,541.3667008,513.1990874,324.143647,716.129215,550.9513182,586.6294431,582.95605,547.7338253,617.9228683,1196.568342,1353.010411,1343.709516,,,,,,,,
283,941.1425235,539.3521829,512.739158,320.6735091,712.4495642,547.9919961,582.8333042,578.9502076,548.4638885,622.5157362,1200.540063,1354.128984,1354.675713,,,,,,,,
284,948.2153914,536.5866517,511.3578219,317.5472775,710.9071805,544.2327161,578.9503655,574.0473521,548.7940567,625.3041994,1199.024223,1357.404374,1361.602272,,,,,,,,
285,953.707525,533.201315,510.1202035,315.203661,711.684018,539.9542779,574.4383905,568.6235,548.4859568,626.7528533,1192.094064,1357.995425,1365.760425,,,,,,,,
286,958.2409859,529.6440173,509.2236256,313.1928995,713.51606,535.5353688,569.0754021,562.6925526,547.4890989,627.4529165,1184.348685,1356.840023,1371.197474,,,,,,,,
287,962.2997295,527.2150238,508.2824979,311.5840725,714.8651579,531.0478104,563.4118419,556.7385643,546.6640473,626.5361047,1180.295145,1352.479806,1377.556472,,,,,,,,
288,964.3703267,527.360123,507.531119,310.3539328,713.3172548,526.7511245,557.4636556,550.9492088,545.4799399,625.827606,1180.072419,1347.439138,1384.550831,,,,,,,,
289,963.2752627,530.0118304,506.8663923,308.8497238,712.2758167,522.7056048,551.3349387,545.2590727,543.6309655,623.8961447,1181.64283,1342.414875,1394.89807,,,,,,,,
290,959.6359932,533.9868718,507.3937302,307.2215737,710.7519848,518.7946012,545.2256839,539.8974128,542.0208013,622.1672061,1182.282507,1335.731402,1405.747914,,,,,,,,
291,955.6110576,537.4257961,509.1842725,305.2932263,707.9104396,515.7651356,539.2928526,535.0891085,540.9064488,620.4120176,1178.686349,1328.605412,1417.434996,,,,,,,,
292,952.7704482,539.432163,511.0969195,303.5456448,705.098019,513.187588,533.8671304,530.7778861,540.2969188,619.6801379,1171.651745,1324.244351,1432.141417,,,,,,,,
293,954.3028576,541.0742256,511.7965905,302.3532026,702.1900506,511.3688951,529.301515,527.5000893,541.2224466,619.1198008,1163.276426,1323.426531,1449.070794,,,,,,,,
294,958.17807,541.7611571,510.5753746,300.8482437,700.4925045,510.2087758,525.8805501,525.273297,542.4079067,619.8622182,1156.422907,1325.463931,1467.933624,,,,,,,,
295,963.433701,542.2237422,507.3486278,299.0268161,698.1995021,510.7185851,523.9530827,523.7229478,543.9446645,619.8910487,1150.82477,1328.259864,1487.563752,,,,,,,,
296,967.9689962,543.1605846,503.2810337,297.2643273,695.9138731,512.9005353,523.4568633,522.1760279,545.1861645,620.5984614,1147.469695,1330.479388,1505.68558,,,,,,,,
297,970.1509703,542.7665635,499.2244951,295.2085566,692.1006382,516.578606,523.6167224,520.6870447,545.4563466,620.2607943,1144.681865,1334.351187,1519.888302,,,,,,,,
298,972.0160923,541.3589522,495.8253163,292.8676647,687.1672328,522.0311219,523.8771751,519.14628,544.3860509,620.5821988,1144.180789,1340.734204,1526.225037,,,,,,,,
299,972.8023601,539.1743945,494.2299372,290.777505,681.8328478,528.7040942,524.2080386,517.8598133,542.1043685,619.4688911,1147.773676,1350.593812,1525.551612,,,,,,,,
300,973.2431547,536.6391904,494.0421887,289.0063514,675.1380166,535.6913303,523.9389357,516.9795515,539.0325248,618.3739222,1154.823241,1361.818021,1520.876348,,,,,,,,
301,972.187471,535.0043103,494.3498156,287.3836112,668.4928544,541.9870823,522.8230928,516.5088714,535.1025141,616.3817824,1163.607542,1370.586062,1513.26853,,,,,,,,
302,969.6660112,535.2003653,494.5810975,286.1923914,663.2120247,546.480838,520.7113914,517.0828898,530.6456752,613.7191629,1170.794024,1375.487056,1506.132552,,,,,,,,
303,966.5070065,536.719198,493.7954099,284.8589763,660.3829827,548.6272965,518.2832775,517.7516202,525.9322949,611.5451315,1175.239291,1377.470208,1501.044759,,,,,,,,
304,962.6982343,537.7318782,492.0768709,283.1320388,660.6660473,548.6073626,515.6424021,518.1949543,520.8469885,609.4093217,1176.165014,1380.07964,1497.913307,,,,,,,,
305,961.266431,537.6617423,490.577027,281.2256802,661.8956839,547.109852,512.9210917,517.9158151,515.6813618,607.9949648,1172.247628,1382.346668,1496.528455,,,,,,,,
306,962.4021843,536.5647783,489.1815434,279.5559657,661.6702551,545.204188,510.5611672,517.130999,510.8098058,606.8903223,1167.515053,1384.707952,1496.003951,,,,,,,,
307,966.5754251,535.1660727,488.6024588,277.6582087,658.8415115,543.2406144,508.3916804,516.4106389,506.5854687,604.699316,1161.832777,1387.178821,1495.870371,,,,,,,,
308,970.397912,534.617252,488.6582812,275.8165373,652.9495296,541.7465031,505.6284875,516.6328836,503.3656987,602.2028663,1158.749042,1389.637867,1495.826306,,,,,,,,
309,972.4886566,535.2813667,488.6483649,274.2401061,645.7703334,540.9341992,502.2923083,517.8294465,501.1630574,598.6713781,1159.617336,1391.88792,1495.813783,,,,,,,,
310,972.9623284,537.0340727,489.6623852,272.8491423,638.4857986,540.3938847,499.3692422,519.3008556,499.1654514,594.5806649,1163.832225,1396.524358,,,,,,,,,
311,972.0040988,539.8514306,491.0404723,271.8114767,631.2887318,539.969857,496.8376832,520.6361726,497.7811327,590.2934563,1168.989715,1402.007255,,,,,,,,,
312,973.0819623,543.211975,492.5881742,270.4380859,624.2446341,540.2059308,494.5491473,522.5936899,496.4934332,586.250819,1175.746393,1406.464972,,,,,,,,,
313,978.0331668,545.0930987,494.6859798,268.3907136,617.3874001,541.1271695,493.526634,524.8879355,495.1338684,583.8542205,1183.348228,1408.382918,,,,,,,,,
314,987.6533885,545.322938,496.5362734,265.8275466,610.6435448,542.3562314,492.6386534,527.7556515,493.3315622,582.2784849,1187.98979,1406.568492,,,,,,,,,
315,999.8761758,544.0064478,499.0535549,263.001285,604.1070874,543.5180933,492.2790457,529.7113073,491.1507279,582.4442138,1189.734445,1403.307056,,,,,,,,,
316,1012.984621,542.2912369,501.5371625,260.0819205,598.2261331,545.1353901,491.7253222,530.8954761,488.5487823,582.8751336,1188.164989,1399.226168,,,,,,,,,
317,1025.478774,541.8924421,504.3154634,257.143912,594.04577,546.8322781,491.3049971,530.5559958,485.1601051,583.0283559,1183.513618,1396.14614,,,,,,,,,
318,1036.700678,542.562514,506.9549041,254.2091979,591.8868244,548.8757647,490.7664855,529.0823875,481.3590119,582.1572727,1178.54247,1394.805522,,,,,,,,,
319,1048.790877,542.6641118,508.3532247,251.311673,592.6165404,550.4765354,489.6897793,527.2894585,477.9176324,579.7945903,1175.191551,1395.718702,,,,,,,,,
320,1059.350401,541.6603852,508.7044751,248.5141421,595.3682496,551.4670723,488.8030333,524.6638196,474.8862031,575.8689303,1172.434326,1397.240612,,,,,,,,,
321,1067.566682,539.2329913,507.1817235,245.8622046,598.686231,552.2289743,487.9399877,522.4921033,471.9225643,570.8307418,1171.620743,1399.896105,,,,,,,,,
322,1072.453551,536.0129627,505.1699996,243.5683549,601.5150581,551.9690629,486.9263283,521.5530622,469.5085706,565.5221335,1172.631035,1400.835483,,,,,,,,,
323,1075.25187,533.3945412,503.4543577,241.8092565,602.6681889,550.503754,486.7267185,521.0598588,467.1757313,560.5682305,1175.137792,1397.279013,,,,,,,,,
324,1074.841882,532.6900813,502.0301825,240.6584207,602.5885441,548.3888599,487.9054678,521.1642717,464.9742212,556.7538066,1179.334984,1389.816242,,,,,,,,,
325,1074.686364,533.5970273,501.7983842,239.9248774,603.6122461,546.546419,489.9584022,521.162878,463.0051383,554.5540284,1183.992707,1378.15923,,,,,,,,,
326,1075.235921,534.2711904,501.8232273,239.6750797,606.4833486,545.5612392,492.5958789,520.3142535,461.0235174,554.7676931,1187.823499,1365.109035,,,,,,,,,
327,1076.456663,533.8229315,501.9075413,239.5456247,611.362849,545.4185343,495.323148,519.5059678,459.7465995,557.0670957,1189.949607,1352.754643,,,,,,,,,
328,1081.362302,532.0231305,502.1675783,239.5609324,616.7697276,545.6647021,498.0180074,519.4099064,458.7773396,561.5973144,1189.941767,1342.860779,,,,,,,,,
329,1089.203769,529.5838699,503.2217026,239.7221018,620.7672073,545.6764624,499.5564037,519.3572968,457.7248072,566.3637625,1187.129937,1336.40268,,,,,,,,,
330,1097.441584,527.9361689,505.4536156,240.2595156,622.8258363,545.2404411,500.0452625,519.9467417,456.9605317,570.9762607,1185.068204,1332.844621,,,,,,,,,
331,1105.069774,526.7089706,508.6236329,241.1192218,622.7585439,544.4183427,499.8346284,520.937875,456.004368,573.4371425,1184.504496,1332.572005,,,,,,,,,
332,1107.90987,526.0227137,512.8789418,241.3987119,622.3259674,542.5857303,499.437454,520.7599556,454.5444534,573.8861816,1183.839237,1335.829529,,,,,,,,,
333,1104.700548,526.7467512,516.8427107,240.9503333,622.2671862,540.1166404,498.8154786,520.4344247,453.1532139,572.2939919,1184.571043,1340.133367,,,,,,,,,
334,1097.752825,528.0017024,520.5884821,240.3216741,622.889757,537.0728809,498.8873809,518.625401,451.9404617,568.9805964,1189.685061,1343.59255,,,,,,,,,
335,1088.972496,530.4506521,523.7002209,239.1339236,625.3457695,533.6609795,499.3025172,516.1903861,450.2389578,564.378141,1198.462432,1343.497096,,,,,,,,,
336,1081.245036,533.7470615,525.4821787,237.5488765,629.0862461,529.5939083,500.0051694,514.3498639,448.7213726,559.4544351,1210.702831,1337.541732,,,,,,,,,
337,1076.068735,536.7578811,526.3764632,235.707271,633.6052375,525.8514944,500.672651,512.9741861,446.9669626,554.4653016,1223.113361,1326.654952,,,,,,,,,
338,1074.164281,539.6460589,526.2203345,234.1835583,637.4616999,522.7246595,501.5627875,512.6032634,445.2252514,549.3200248,1233.316643,1313.734716,,,,,,,,,
339,1074.971212,541.2937379,524.8837337,232.9138632,641.2629384,521.6314621,503.1916592,513.7485029,443.4120486,544.4430024,1240.219198,1300.264361,,,,,,,,,
340,1075.348878,542.0017942,523.0424337,231.9820121,645.1524334,522.4416797,505.5604299,514.091066,441.4874407,539.7470725,1242.387033,1288.321168,,,,,,,,,
341,1075.083269,542.7228443,520.5104527,231.4740123,649.1268617,525.42442,508.6259764,515.2405359,439.1906602,535.5624395,1239.455713,1279.160847,,,,,,,,,
342,1072.981043,542.6448494,518.6714349,231.0098244,653.4275855,529.6189641,511.5826592,516.1724678,436.7799467,532.4089426,1233.604298,1274.102392,,,,,,,,,
343,1066.885308,542.0671255,518.6680689,230.6218997,657.6249212,533.6510017,514.2077318,516.5096935,433.6740514,530.7972136,1227.354048,1273.042407,,,,,,,,,
344,1058.96949,541.6123831,520.2295847,230.0294819,661.0875708,537.5770395,516.3490216,517.3746102,430.2779882,531.2018012,1223.489468,1273.816264,,,,,,,,,
345,1049.151347,540.3226723,523.0593037,229.9746868,664.9081405,539.1813122,517.9176712,518.2023633,426.3234786,533.1537528,1225.011664,1274.060147,,,,,,,,,
346,1039.340652,537.8443623,525.523231,229.8317439,669.1290107,539.4510012,519.3444543,519.5837899,422.1576212,536.6120885,1231.677064,1271.442652,,,,,,,,,
347,1030.911441,534.6541633,527.4058889,229.7294546,673.0556513,537.9128175,520.3748689,521.056964,417.829363,539.8164367,1239.888103,1265.826805,,,,,,,,,
348,1025.220968,531.2219739,528.5800563,229.6182737,676.3224551,536.2501667,521.6495133,521.727098,413.5467947,542.9182712,1245.814778,1258.804877,,,,,,,,,
349,1023.507286,528.4211563,529.1337715,229.6641593,678.0454491,535.1461649,522.7120864,521.4942024,409.3224983,544.0277018,1248.699536,1254.610522,,,,,,,,,
350,1024.78443,526.5213453,530.242939,229.4949605,678.6635565,534.0478896,524.2552626,521.0187061,405.1423608,543.5975076,1247.644539,1255.447406,,,,,,,,,
351,1027.192487,525.4524203,530.9093588,229.4797875,680.0492083,534.2660843,525.2833674,519.5593689,401.2598368,541.8529322,1244.978633,1263.525878,,,,,,,,,
352,1027.394301,524.9813767,532.0164984,229.4772453,681.1342458,533.6746563,526.3033661,517.3032856,397.6233757,538.8659073,1241.914943,1276.727421,,,,,,,,,
353,1026.688581,524.8185355,532.4760165,229.799622,682.0504593,533.2988088,527.7155511,514.5533261,394.4458715,535.435913,1237.850237,1291.031906,,,,,,,,,
354,1024.742211,524.7835029,532.4798591,229.8390467,683.373554,532.059029,529.9283053,512.1423517,392.0552762,531.5825238,1231.622224,1302.511454,,,,,,,,,
355,1021.729126,524.7783349,532.3961888,229.0653886,685.284873,531.1689278,533.146556,510.4027371,389.6615866,527.786338,1223.948474,1309.576857,,,,,,,,,
356,1017.973356,,531.4373314,227.6944114,688.4233231,531.4131128,537.0672941,508.8561925,387.5336652,524.4096859,1216.334422,1312.459206,,,,,,,,,
357,1013.378875,,530.4278638,226.0706108,692.0946552,532.3991459,540.6135969,508.5163695,385.5094349,521.2922542,1210.991884,1313.258348,,,,,,,,,
358,1009.887438,,528.7521169,224.9517885,694.8799234,534.0398723,543.939412,507.7070268,383.2967484,518.9115542,1210.734763,1313.513546,,,,,,,,,
359,1007.051886,,527.3095121,224.5891411,697.5352724,536.0008998,545.8342483,508.0130526,381.2130491,517.6314007,1217.19157,1313.197342,,,,,,,,,
360,1005.610302,,525.3463027,224.8685112,700.1477991,536.6884629,546.5775548,508.2127593,379.2168023,517.0223187,1228.248679,1313.161993,,,,,,,,,
361,1006.754478,,522.8895858,226.0372279,702.0137284,536.3795478,546.0529758,508.4655044,376.8997443,516.8572262,1241.270643,1313.135488,,,,,,,,,
362,1006.883213,,519.5080887,227.3603025,703.2978961,534.2915127,544.9105414,509.2516878,374.9662979,516.5196222,1253.104463,,,,,,,,,,
363,1008.102037,,515.1501216,228.1356962,703.4445179,531.8194959,543.3300575,510.3881741,373.3553026,515.226945,1262.392849,,,,,,,,,,
364,1008.633524,,510.497513,228.7665306,703.6894703,529.0335536,542.3289766,512.4991721,372.04982,512.6629075,1268.711513,,,,,,,,,,
365,1008.474667,,505.9305039,229.1528988,702.886694,526.9235055,542.4950853,514.508954,371.4742763,509.5844698,1274.407452,,,,,,,,,,
366,1008.451947,,501.8736177,229.4371196,702.0725668,526.8293398,544.1549997,516.202561,371.4983954,506.6894968,1280.478173,,,,,,,,,,
367,1006.795505,,499.2017059,230.0609248,702.9374204,528.3972333,547.7457534,518.2417881,372.3340457,504.5514345,1289.074508,,,,,,,,,,
368,1004.883864,,497.7436208,230.9612016,706.6798063,531.178904,552.0469818,520.5383448,373.6175307,502.908108,1299.443285,,,,,,,,,,
369,1002.678864,,497.1024057,231.351034,713.9396747,533.4469664,557.429205,522.2827824,375.5852095,502.6112765,1308.228397,,,,,,,,,,
370,1003.61405,,497.375005,231.9805822,723.8906705,535.5094402,562.8481397,523.0088026,377.6646678,502.6593349,1312.745435,,,,,,,,,,
371,1006.779818,,497.0891765,231.9815782,733.6541752,537.04809,568.1901575,523.267516,379.9324462,502.6354045,1312.384832,,,,,,,,,,
372,1011.100237,,496.1590169,231.9314178,741.8753807,539.2335015,572.762853,523.4041323,382.145472,501.8395567,1307.41382,,,,,,,,,,
373,1013.640195,,495.0223312,232.1977016,746.7808932,542.0073488,576.5532744,522.4250123,383.8549752,499.8242571,1299.311548,,,,,,,,,,
374,1015.153095,,493.4673657,232.5813281,749.4844175,545.7742856,579.3011824,520.4763658,385.0814934,496.6072997,1290.681205,,,,,,,,,,
375,1014.381086,,491.3438251,233.2059265,751.7878317,549.3533335,581.6098799,518.4261032,385.4243189,492.4544585,1283.199836,,,,,,,,,,
376,1013.825493,,488.7673772,234.3628475,755.4039246,553.1448742,583.359359,516.6018591,385.4194685,487.8910401,1277.661834,,,,,,,,,,
377,1016.927812,,485.4126632,235.6515619,762.813561,554.9019479,584.4169449,515.0578929,384.6612721,483.0164843,1272.277503,,,,,,,,,,
378,1023.272813,,481.1349839,236.6901738,773.8107328,554.8828683,584.5373255,513.8500567,383.8329213,478.1253461,1267.749037,,,,,,,,,,
379,1031.20889,,476.5302161,237.6886858,787.0212297,552.7011967,583.6225371,513.1597047,382.7772441,473.1815493,1264.097301,,,,,,,,,,
380,1038.71115,,471.6206829,237.7860817,800.7665631,549.5959557,582.2071479,512.8959672,382.0296474,468.2986487,1261.629855,,,,,,,,,,
381,1044.54631,,466.7611721,237.7055198,812.9936107,545.2966608,580.6540823,512.8188694,381.4347114,463.4813251,1260.136389,,,,,,,,,,
